title,source_url,local_path,extraction_method
Growth performance and root transcriptome remodeling of Arabidopsis in response to Mars-like levels of magnesium sulfate.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2925951/,data\processed_text\Growth performance and root transcriptome remodeli.txt,HTML_EXTRACTION
The 14-3-3 proteins of Arabidopsis regulate root growth and chloroplast development as components of the photosensory system.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3350920/,data\processed_text\The 1433 proteins of Arabidopsis regulate root gro.txt,HTML_EXTRACTION
14-3-3 phosphoprotein interaction networks - does isoform diversity present functional interaction specification?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3422896/,data\processed_text\1433 phosphoprotein interaction networks  does iso.txt,HTML_EXTRACTION
Plant growth strategies are remodeled by spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11869762/,data\processed_text\Plant growth strategies are remodeled by spaceflig.txt,HTML_EXTRACTION
Spaceflight transcriptomes: unique responses to a novel environment.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10712242/,data\processed_text\Spaceflight transcriptomes unique responses to a n.txt,HTML_EXTRACTION
Fundamental plant biology enabled by the space shuttle.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6143729/,data\processed_text\Fundamental plant biology enabled by the space shu.txt,HTML_EXTRACTION
Organ-specific remodeling of the Arabidopsis transcriptome in response to spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10058394/,data\processed_text\Organspecific remodeling of the Arabidopsis transc.txt,HTML_EXTRACTION
A method for preparing spaceflight RNAlater-fixed Arabidopsis thaliana (Brassicaceae) tissue for scanning electron microscopy.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4103452/,data\processed_text\A method for preparing spaceflight RNAlaterfixed A.txt,HTML_EXTRACTION
ARG1 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8024390/,data\processed_text\ARG1 Functions in the Physiological Adaptation of .txt,HTML_EXTRACTION
A Member of the CONSTANS-Like Protein Family is a Putative Regulator of ROS Homeostasis and Spaceflight Physiological Adaptation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6348315/,data\processed_text\A Member of the CONSTANSLike Protein Family is a P.txt,HTML_EXTRACTION
HSFA2 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6359015/,data\processed_text\HSFA2 Functions in the Physiological Adaptation of.txt,HTML_EXTRACTION
Neutrophil to Lymphocyte ratio: A biomarker to monitor the immune status of astronauts.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7667275/,data\processed_text\Neutrophil to Lymphocyte ratio A biomarker to moni.txt,HTML_EXTRACTION
Beyond low-Earth orbit: Characterizing immune and microRNA differentials following simulated deep spaceflight conditions in mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756144/,data\processed_text\Beyond lowEarth orbit Characterizing immune and mi.txt,HTML_EXTRACTION
Immunological and hematological outcomes following protracted low dose/low dose rate ionizing radiation and simulated microgravity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8169688/,data\processed_text\Immunological and hematological outcomes following.txt,HTML_EXTRACTION
Epigenomic regulators elongator complex subunit 2 and methyltransferase 1 differentially condition the spaceflight response in Arabidopsis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8475764/,data\processed_text\Epigenomic regulators elongator complex subunit 2 .txt,HTML_EXTRACTION
Plants grown in Apollo lunar regolith present stress-associated transcriptomes that inform prospects for lunar exploration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098553/,data\processed_text\Plants grown in Apollo lunar regolith present stre.txt,HTML_EXTRACTION
Artificial gravity partially protects space-induced neurological deficits in Drosophila melanogaster.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10503492/,data\processed_text\Artificial gravity partially protects spaceinduced.txt,HTML_EXTRACTION
Utilizing the KSC fixation tube to conduct human-tended plant biology experiments on a suborbital spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9693084/,data\processed_text\Utilizing the KSC fixation tube to conduct humante.txt,HTML_EXTRACTION
Changes in Mouse Thymus and Spleen after Return from the STS-135 Mission in Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3792163/,data\processed_text\Changes in Mouse Thymus and Spleen after Return fr.txt,HTML_EXTRACTION
Post-Spaceflight (STS-135) Mouse Splenocytes Demonstrate Altered Activation Properties and Surface Molecule Expression.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4430214/,data\processed_text\PostSpaceflight STS135 Mouse Splenocytes Demonstra.txt,HTML_EXTRACTION
Changes in the distribution and function of leukocytes after whole-body iron ion irradiation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5045078/,data\processed_text\Changes in the distribution and function of leukoc.txt,HTML_EXTRACTION
Is spaceflight-induced immune dysfunction linked to systemic changes in metabolism?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5443495/,data\processed_text\Is spaceflightinduced immune dysfunction linked to.txt,HTML_EXTRACTION
Spaceflight Activates Autophagy Programs and the Proteasome in Mouse Liver,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666744/,data\processed_text\Spaceflight Activates Autophagy Programs and the P.txt,HTML_EXTRACTION
Vive la radiorésistance!: Converging research in radiobiology and biogerontology to enhance human radioresistance for deep space exploration and colonization.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5865701/,data\processed_text\Vive la radiorsistance Converging research in radi.txt,HTML_EXTRACTION
Proteomic analysis of mouse brain subjected to spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6337482/,data\processed_text\Proteomic analysis of mouse brain subjected to spa.txt,HTML_EXTRACTION
Transcriptomic effects on the mouse heart following 30 days on the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953463/,data\processed_text\Transcriptomic effects on the mouse heart followin.txt,HTML_EXTRACTION
Spaceflight-induced gene expression profiles in the mouse brain are attenuated by treatment with the antioxidant BuOE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10487739/,data\processed_text\Spaceflightinduced gene expression profiles in the.txt,HTML_EXTRACTION
Basal signaling regulates plant growth and development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11942576/,data\processed_text\Basal signaling regulates plant growth and develop.txt,HTML_EXTRACTION
Phosphoinositide-signaling is one component of a robust plant defense response,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4052902/,data\processed_text\Phosphoinositidesignaling is one component of a ro.txt,HTML_EXTRACTION
Uncovering transcriptional responses to fractional gravity in Arabidopsis roots,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8539686/,data\processed_text\Uncovering transcriptional responses to fractional.txt,HTML_EXTRACTION
Conserved plant transcriptional responses to microgravity from two consecutive spaceflight experiments.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10800490/,data\processed_text\Conserved plant transcriptional responses to micro.txt,HTML_EXTRACTION
RNAseq analysis of rodent spaceflight experiments is confounded by sample collection techniques,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756143/,data\processed_text\RNAseq analysis of rodent spaceflight experiments .txt,HTML_EXTRACTION
Functional changes in the snail statocyst system elicited by microgravity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3066201/,data\processed_text\Functional changes in the snail statocyst system e.txt,HTML_EXTRACTION
Simulated microgravity impairs human NK [natural killer] cell cytotoxic activity against space radiation-relevant leukemic cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11324864/,data\processed_text\Simulated microgravity impairs human NK natural ki.txt,HTML_EXTRACTION
Multi-analyte biochip (MAB) based on all-solid-state ion-selective electrodes (ASSISE) for physiological research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3665236/,data\processed_text\Multianalyte biochip MAB based on allsolidstate io.txt,HTML_EXTRACTION
Lab-on-a-chip approaches for space-biology research.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10470837/,data\processed_text\Labonachip approaches for spacebiology research.txt,HTML_EXTRACTION
The interaction of vortical flows with red cells in venous valve mimics.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8896891/,data\processed_text\The interaction of vortical flows with red cells i.txt,HTML_EXTRACTION
Mammalian and Invertebrate Models as Complementary Tools for Gaining Mechanistic Insight on Muscle Responses to Spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8430797/,data\processed_text\Mammalian and Invertebrate Models as Complementary.txt,HTML_EXTRACTION
Investigation of simulated microgravity effects on Streptococcus mutans physiology and global gene expression.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460135/,data\processed_text\Investigation of simulated microgravity effects on.txt,HTML_EXTRACTION
Altered quorum sensing and physiology of Staphylococcus aureus during spaceflight detected by multi-omics data analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10774393/,data\processed_text\Altered quorum sensing and physiology of Staphyloc.txt,HTML_EXTRACTION
Homotypic vacuole fusion requires VTI11 and is regulated by phosphoinositides,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/,data\processed_text\Homotypic vacuole fusion requires VTI11 and is reg.txt,HTML_EXTRACTION
REGULATOR OF BULB BIOGENESIS1 (RBB1) Is Involved in Vacuole Bulb Formation in Arabidopsis.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4411111/,data\processed_text\REGULATOR OF BULB BIOGENESIS1 RBB1 Is Involved in .txt,HTML_EXTRACTION
"Phosphoinositides control the localization of HOPS subunit VPS41, which together with VPS33 mediates vacuole fusion in plants.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/,data\processed_text\Phosphoinositides control the localization of HOPS.txt,HTML_EXTRACTION
Microgravity enhances the phenotype of Arabidopsis zigzag-1 and reduces the Wortmannin-induced vacuole fusion in root cells.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9445043/,data\processed_text\Microgravity enhances the phenotype of Arabidopsis.txt,HTML_EXTRACTION
Hypergravity disruption of homeorhetic adaptations to lactation in rat dams include changes in circadian clocks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509447/,data\processed_text\Hypergravity disruption of homeorhetic adaptations.txt,HTML_EXTRACTION
Intrauterine exposure to maternal stress alters Bdnf IV DNA methylation and telomere length in the brain of adult rat offspring.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5600826/,data\processed_text\Intrauterine exposure to maternal stress alters Bd.txt,HTML_EXTRACTION
Influence of gonadectomy on muscle health in micro- and partial-gravity environments in rats.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10831389/,data\processed_text\Influence of gonadectomy on muscle health in micro.txt,HTML_EXTRACTION
Sex differences in muscle health in simulated micro- and partial-gravity environments in rats.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10831389/,data\processed_text\Sex differences in muscle health in simulated micr.txt,HTML_EXTRACTION
Brassinazole resistant 1 (BZR1)-dependent brassinosteroid signalling pathway leads to ectopic activation of quiescent cell division and suppresses columella stem cell differentiation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4507784/,data\processed_text\Brassinazole resistant 1 BZR1dependent brassinoste.txt,HTML_EXTRACTION
Proteomic study of microsomal proteins reveals a key role for Arabidopsis Annexin 1 in mediating heat stress-induced increase in intracellular calcium levels.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4349987/,data\processed_text\Proteomic study of microsomal proteins reveals a k.txt,HTML_EXTRACTION
Apyrase inhibitors enhance the ability of diverse fungicides to inhibit the growth of different plant-pathogenic fungi,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6638264/,data\processed_text\Apyrase inhibitors enhance the ability of diverse .txt,HTML_EXTRACTION
ANN1 and ANN2 Function in Post-Phloem Sugar Transport in Root Tips to Affect Primary Root Growth,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6130020/,data\processed_text\ANN1 and ANN2 Function in PostPhloem Sugar Transpo.txt,HTML_EXTRACTION
Mitochondria-targeted human catalase in the mouse longevity MCAT model mitigates head-tilt bedrest-induced neuro-inflammation in the hippocampus.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9695374/,data\processed_text\Mitochondriatargeted human catalase in the mouse l.txt,HTML_EXTRACTION
Structural and functional properties of bone are compromised in amyotrophic lateral sclerosis mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141014/,data\processed_text\Structural and functional properties of bone are c.txt,HTML_EXTRACTION
Longitudinal time course of muscle impairments during partial weight-bearing in rats,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6706399/,data\processed_text\Longitudinal time course of muscle impairments dur.txt,HTML_EXTRACTION
The partial weight-bearing rat model using a pelvic harness does not impact stress or hindlimb blood flow.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12034070/,data\processed_text\The partial weightbearing rat model using a pelvic.txt,HTML_EXTRACTION
Dose-dependent skeletal deficits due to varied reductions in mechanical loading in rats.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7235020/,data\processed_text\Dosedependent skeletal deficits due to varied redu.txt,HTML_EXTRACTION
Approaching Gravity as a Continuum Using the Rat Partial Weight-Bearing Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7599661/,data\processed_text\Approaching Gravity as a Continuum Using the Rat P.txt,HTML_EXTRACTION
Hindlimb suspension in Wistar rats: Sex-based differences in muscle response,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8493566/,data\processed_text\Hindlimb suspension in Wistar rats Sexbased differ.txt,HTML_EXTRACTION
Adaptation to full weight-bearing following disuse in rats: The impact of biological sex on musculoskeletal recovery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10926278/,data\processed_text\Adaptation to full weightbearing following disuse .txt,HTML_EXTRACTION
Effects of liquid cultivation on gene expression and phenotype of C. elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6069985/,data\processed_text\Effects of liquid cultivation on gene expression a.txt,HTML_EXTRACTION
Transcriptomic Signature of the Simulated Microgravity Response in Caenorhabditis elegans and Comparison to Spaceflight Experiments.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9856674/,data\processed_text\Transcriptomic Signature of the Simulated Microgra.txt,HTML_EXTRACTION
Enabling clonal analyses of yeast in outer space by encapsulation and desiccation in hollow microparticles.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9410522/,data\processed_text\Enabling clonal analyses of yeast in outer space b.txt,HTML_EXTRACTION
Caenorhabditis elegans in microgravity: An omics perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10344948/,data\processed_text\Caenorhabditis elegans in microgravity An omics pe.txt,HTML_EXTRACTION
Dried plum diet protects from bone loss caused by ionizing radiation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4750446/,data\processed_text\Dried plum diet protects from bone loss caused by .txt,HTML_EXTRACTION
Dietary countermeasure mitigates simulated spaceflight-induced osteopenia in mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7162976/,data\processed_text\Dietary countermeasure mitigates simulated spacefl.txt,HTML_EXTRACTION
Simulated microgravity alters gene regulation linked to immunity and cardiovascular disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11353732/,data\processed_text\Simulated microgravity alters gene regulation link.txt,HTML_EXTRACTION
Autophagy and its consequences for platelet biology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11953390/,data\processed_text\Autophagy and its consequences for platelet biolog.txt,HTML_EXTRACTION
A new role of NAP1L1 in megakaryocytes and human platelets,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9737020/,data\processed_text\A new role of NAP1L1 in megakaryocytes and human p.txt,HTML_EXTRACTION
Evaluation of rodent spaceflight in the NASA animal enclosure module for an extended operational period (up to 35 days),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515519/,data\processed_text\Evaluation of rodent spaceflight in the NASA anima.txt,HTML_EXTRACTION
Morphology of Penicillium rubens Biofilms Formed in Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10144393/,data\processed_text\Morphology of Penicillium rubens Biofilms Formed i.txt,HTML_EXTRACTION
Explainable machine learning identifies multi-omics signatures of muscle response to spaceflight in mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10719374/,data\processed_text\Explainable machine learning identifies multiomics.txt,HTML_EXTRACTION
Microbial adaptation to spaceflight is correlated with bacteriophage-encoded functions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11096397/,data\processed_text\Microbial adaptation to spaceflight is correlated .txt,HTML_EXTRACTION
Influence of the spaceflight environment on macrophage lineages,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166655/,data\processed_text\Influence of the spaceflight environment on macrop.txt,HTML_EXTRACTION
MARSBOx: Fungal and bacterial endurance from a balloon-flown analog mission in the stratosphere,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7937622/,data\processed_text\MARSBOx Fungal and bacterial endurance from a ball.txt,HTML_EXTRACTION
In situ linkage of fungal and bacterial proliferation to microbiologically influenced corrosion in B20 biodiesel storage tanks.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7055474/,data\processed_text\In situ linkage of fungal and bacterial proliferat.txt,HTML_EXTRACTION
"Identification of metagenome-assembled genomes containing antimicrobial resistance genes, isolated from an advanced water treatment facility.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7118179/,data\processed_text\Identification of metagenomeassembled genomes cont.txt,HTML_EXTRACTION
Nature of pre-earthquake phenomena and their effects on living organisms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4494396/,data\processed_text\Nature of preearthquake phenomena and their effect.txt,HTML_EXTRACTION
The rapid diagnosis and effective inhibition of coronavirus using spike antibody attached gold nanoparticles,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8323809/,data\processed_text\The rapid diagnosis and effective inhibition of co.txt,HTML_EXTRACTION
Blocking SARS-CoV-2 Delta variant (B.1.617.2) spike protein receptor-binding domain binding with the ACE2 receptor of the host cell and inhibiting virus infections using human host defense peptide-conjugated graphene quantum dots.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8886715/,data\processed_text\Blocking SARSCoV2 Delta variant B16172 spike prote.txt,HTML_EXTRACTION
Safety and pharmacokinetics of intranasally administered heparin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8890767/,data\processed_text\Safety and pharmacokinetics of intranasally admini.txt,HTML_EXTRACTION
Inhibition of SARS-CoV-2 wild-type (Wuhan-Hu-1) and Delta (B.1.617.2) strains by marine sulfated glycans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9487896/,data\processed_text\Inhibition of SARSCoV2 wildtype WuhanHu1 and Delta.txt,HTML_EXTRACTION
Effect of simulated cosmic radiation on cytomegalovirus reactivation and lytic replication,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11477029/,data\processed_text\Effect of simulated cosmic radiation on cytomegalo.txt,HTML_EXTRACTION
A Tissue Retrieval and Postharvest Processing Regimen for Rodent Reproductive Tissues Compatible with Long-Term Storage on the International Space Station and Postflight Biospecimen Sharing Program,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4309301/,data\processed_text\A Tissue Retrieval and Postharvest Processing Regi.txt,HTML_EXTRACTION
Effects of sex and gender on adaptations to space: reproductive health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,data\processed_text\Effects of sex and gender on adaptations to space .txt,HTML_EXTRACTION
Effects of spaceflight on the muscles of the murine shoulder.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6343501/,data\processed_text\Effects of spaceflight on the muscles of the murin.txt,HTML_EXTRACTION
Multiscale effects of spaceflight on murine tendon and bone,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7138367/,data\processed_text\Multiscale effects of spaceflight on murine tendon.txt,HTML_EXTRACTION
Reproducible changes in the gut microbiome suggest a shift in microbial and host metabolism during spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6689164/,data\processed_text\Reproducible changes in the gut microbiome suggest.txt,HTML_EXTRACTION
Failure to Generate Bone Marrow Adipocytes Does Not Protect Mice from Ovariectomy-Induced Osteopenia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3564669/,data\processed_text\Failure to Generate Bone Marrow Adipocytes Does No.txt,HTML_EXTRACTION
Acute exposure to high dose gamma-radiation results in transient activation of bone lining cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4042434/,data\processed_text\Acute exposure to high dose gammaradiation results.txt,HTML_EXTRACTION
Morbid obesity attenuates the skeletal abnormalities associated with leptin deficiency in mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4161659/,data\processed_text\Morbid obesity attenuates the skeletal abnormaliti.txt,HTML_EXTRACTION
Hypothalamic leptin gene therapy reduces body weight without accelerating age-related bone loss,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4917201/,data\processed_text\Hypothalamic leptin gene therapy reduces body weig.txt,HTML_EXTRACTION
Hypothalamic Leptin Gene Therapy Reduces Bone Marrow Adiposity in ob/ob Mice Fed Regular and High-Fat Diets.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4985531/,data\processed_text\Hypothalamic Leptin Gene Therapy Reduces Bone Marr.txt,HTML_EXTRACTION
Room temperature housing results in premature cancellous bone loss in growing female mice: implications for the mouse as a preclinical model for age-related bone loss.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5421618/,data\processed_text\Room temperature housing results in premature canc.txt,HTML_EXTRACTION
Spaceflight-induced vertebral bone loss in ovariectomized rats is associated with increased bone marrow adiposity and no change in bone formation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515514/,data\processed_text\Spaceflightinduced vertebral bone loss in ovariect.txt,HTML_EXTRACTION
Role of oestrogen receptor signaling in skeletal response to leptin in female ob/ob mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8671758/,data\processed_text\Role of oestrogen receptor signaling in skeletal r.txt,HTML_EXTRACTION
Effects of hypothalamic leptin gene therapy on osteopetrosis in leptin-deficient mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5771473/,data\processed_text\Effects of hypothalamic leptin gene therapy on ost.txt,HTML_EXTRACTION
Leptin stimulates bone formation in ob/ob mice at doses having minimal impact on energy metabolism.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5288125/,data\processed_text\Leptin stimulates bone formation in obob mice at d.txt,HTML_EXTRACTION
Bone Marrow Adipose Tissue Deficiency Increases Disuse-Induced Bone Loss in Male Mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5389344/,data\processed_text\Bone Marrow Adipose Tissue Deficiency Increases Di.txt,HTML_EXTRACTION
Metabolic Coupling Between Bone Marrow Adipose Tissue and Hematopoiesis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9784906/,data\processed_text\Metabolic Coupling Between Bone Marrow Adipose Tis.txt,HTML_EXTRACTION
Maintenance of near normal bone mass and architecture in lethally irradiated female mice following adoptive transfer with as few as 750 purified hematopoietic stem cells.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6548323/,data\processed_text\Maintenance of near normal bone mass and architect.txt,HTML_EXTRACTION
Effect of leptin deficiency on the skeletal response to hindlimb unloading in adult male mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6597714/,data\processed_text\Effect of leptin deficiency on the skeletal respon.txt,HTML_EXTRACTION
Thermoneutral housing attenuates premature cancellous bone loss in male C57BL/6J mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6865368/,data\processed_text\Thermoneutral housing attenuates premature cancell.txt,HTML_EXTRACTION
Effects of Spaceflight on Cancellous and Cortical Bone in Proximal Femur in Growing Rats,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7907224/,data\processed_text\Effects of Spaceflight on Cancellous and Cortical .txt,HTML_EXTRACTION
Evidence for increased thermogenesis in female C57BL/6J mice housed aboard the international space station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8213760/,data\processed_text\Evidence for increased thermogenesis in female C57.txt,HTML_EXTRACTION
Leptin and environmental temperature as determinants of bone marrow adiposity in female mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9582271/,data\processed_text\Leptin and environmental temperature as determinan.txt,HTML_EXTRACTION
Small changes in thermoregulation influence cancellous bone turnover balance in distal femur metaphysis in growing female mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10063413/,data\processed_text\Small changes in thermoregulation influence cancel.txt,HTML_EXTRACTION
Bone Marrow Adipose Tissue Is Not Required for Reconstitution of the Immune System Following Irradiation in Male Mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10889206/,data\processed_text\Bone Marrow Adipose Tissue Is Not Required for Rec.txt,HTML_EXTRACTION
Simulated Microgravity Promotes Horizontal Gene Transfer of Antimicrobial Resistance Genes between Bacterial Genera in the Absence of Antibiotic Selective Pressure,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8468678/,data\processed_text\Simulated Microgravity Promotes Horizontal Gene Tr.txt,HTML_EXTRACTION
Understanding the Complexities and Changes of the Astronaut Microbiome for Successful Long-Duration Space Missions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031868/,data\processed_text\Understanding the Complexities and Changes of the .txt,HTML_EXTRACTION
Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,data\processed_text\Toward sustainable space exploration a roadmap for.txt,HTML_EXTRACTION
Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/,data\processed_text\Roll maneuvers are essential for active reorientat.txt,HTML_EXTRACTION
Microfluidic Device for Studying Nematodes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/,data\processed_text\Microfluidic Device for Studying Nematodes.txt,HTML_EXTRACTION
NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/,data\processed_text\NemaFlex A microfluidicsbased technology for stand.txt,HTML_EXTRACTION
"Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/,data\processed_text\Swim exercise in Caenorhabditis elegans extends ne.txt,HTML_EXTRACTION
Molecular muscle experiment: Hardware and operational lessons for future astrobiology space experiments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/,data\processed_text\Molecular muscle experiment Hardware and operation.txt,HTML_EXTRACTION
Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,data\processed_text\Tart Cherry Increases Lifespan in Caenorhabditis e.txt,HTML_EXTRACTION
A region of UNC-89 (obscurin) lying between two protein kinase domains is a highly elastic spring required for proper sarcomere organization,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/,data\processed_text\A region of UNC89 obscurin lying between two prote.txt,HTML_EXTRACTION
NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/,data\processed_text\NemaLife chip a micropillarbased microfluidic cult.txt,HTML_EXTRACTION
Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/,data\processed_text\Spaceflight affects neuronal morphology and alters.txt,HTML_EXTRACTION
Microfluidics-integrated spaceflight hardware for measuring muscle strength of Caenorhabditis elegans on the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9640571/,data\processed_text\Microfluidicsintegrated spaceflight hardware for m.txt,HTML_EXTRACTION
